number_of_packets,average_packet_length,number_of_unique_dests,TCP_protocol_count,UDP_protocol_count,Packet_length_variance,Inter_arrival_time_variance,label
3,194.33,2,3,0,17864.33,0.01,messaging
3,143.0,2,3,0,7957.0,7.19,messaging
3,198.67,2,3,0,18885.33,0.02,messaging
3,147.33,2,3,0,8676.33,7.14,messaging
3,197.33,2,3,0,18581.33,0.02,messaging
5,313.0,2,5,0,57837.5,0.24,messaging
3,198.33,2,3,0,18832.33,2.66,messaging
3,294.33,2,3,0,51936.33,0.09,messaging
3,204.0,2,3,0,20397.0,6.26,messaging
3,148.67,2,3,0,8881.33,0.09,messaging
3,195.0,2,3,0,18061.0,6.28,messaging
3,143.67,2,3,0,8072.33,0.09,messaging
26,239.19,2,24,2,80630.08,0.28,messaging
11,303.91,2,11,0,156914.49,0.0,messaging
32,353.38,2,30,2,191144.18,0.0,messaging
7,52.29,2,7,0,440.24,0.01,messaging
3,196.33,2,3,0,18342.33,0.2,messaging
3,144.0,2,3,0,8116.0,0.09,messaging
3,194.67,2,3,0,17957.33,6.31,messaging
3,143.67,2,3,0,8072.33,0.09,messaging
3,192.67,2,3,0,17481.33,6.32,messaging
3,141.67,2,3,0,7772.33,0.08,messaging
8,40.0,2,8,0,0.0,0.84,messaging
3,194.0,2,3,0,17812.0,1.04,messaging
3,168.33,2,3,0,14074.33,0.07,messaging
5,360.0,2,5,0,61336.5,0.07,messaging
3,233.67,2,3,0,28136.33,2.55,messaging
3,217.33,2,3,0,35466.33,0.64,messaging
3,195.67,2,3,0,18174.33,3.99,messaging
5,277.2,2,5,0,73755.7,0.21,messaging
3,149.33,2,3,0,9109.33,0.02,messaging
3,200.0,2,3,0,19204.0,4.08,messaging
3,140.67,2,3,0,7600.33,0.61,messaging
4,40.0,2,4,0,0.0,1.73,messaging
5,183.2,2,5,0,7075.7,0.14,messaging
3,196.0,2,3,0,18253.0,0.0,messaging
3,162.67,2,3,0,12069.33,5.54,messaging
3,282.33,2,3,0,57384.33,0.2,messaging
3,146.67,2,3,0,8533.33,5.56,messaging
3,220.0,2,3,0,25525.0,0.2,messaging
3,144.0,2,3,0,8116.0,5.53,messaging
3,197.0,2,3,0,18493.0,0.2,messaging
4,376.75,2,4,0,43346.92,0.17,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,203.0,2,3,0,20307.0,0.08,messaging
3,294.67,2,3,0,52866.33,2.2,messaging
3,221.33,2,3,0,26510.33,1.73,messaging
3,144.67,2,3,0,8241.33,2.16,messaging
3,194.33,2,3,0,17884.33,1.75,messaging
3,142.33,2,3,0,7866.33,2.2,messaging
3,197.33,2,3,0,18590.33,1.75,messaging
3,146.33,2,3,0,8486.33,2.18,messaging
3,196.0,2,3,0,18261.0,1.74,messaging
3,142.33,2,3,0,7856.33,2.18,messaging
3,194.0,2,3,0,17787.0,1.74,messaging
3,143.33,2,3,0,8017.33,2.19,messaging
3,195.33,2,3,0,18132.33,1.76,messaging
3,142.67,2,3,0,7906.33,2.18,messaging
3,236.33,2,3,0,29120.33,1.79,messaging
3,144.0,2,3,0,8233.0,2.12,messaging
3,220.0,2,3,0,24349.0,1.82,messaging
3,141.0,2,3,0,7651.0,2.11,messaging
3,196.33,2,3,0,18336.33,1.84,messaging
3,146.67,2,3,0,8534.33,2.08,messaging
3,197.0,2,3,0,18489.0,1.87,messaging
3,143.67,2,3,0,8060.33,2.06,messaging
3,196.33,2,3,0,18330.33,1.88,messaging
4,478.25,2,4,0,71584.25,1.26,messaging
4,177.0,2,4,0,35111.33,0.0,messaging
3,229.67,2,3,0,29736.33,5.12,messaging
3,144.67,2,3,0,8217.33,0.29,messaging
3,196.0,2,3,0,18268.0,5.11,messaging
3,142.67,2,3,0,7921.33,0.3,messaging
3,195.33,2,3,0,18097.33,5.12,messaging
3,144.33,2,3,0,8164.33,0.29,messaging
5,349.2,2,5,0,53947.7,2.53,messaging
3,210.67,2,3,0,22745.33,0.29,messaging
3,206.0,2,3,0,29131.0,0.02,messaging
3,220.67,2,3,0,25924.33,7.07,messaging
3,144.33,2,3,0,8166.33,0.02,messaging
3,198.67,2,3,0,18917.33,7.02,messaging
3,144.0,2,3,0,8116.0,0.02,messaging
3,204.67,2,3,0,20457.33,7.1,messaging
3,145.0,2,3,0,8299.0,0.02,messaging
3,196.0,2,3,0,18256.0,7.12,messaging
3,143.33,2,3,0,8012.33,0.02,messaging
5,308.8,2,5,0,110697.2,2.85,messaging
3,200.33,2,3,0,19280.33,0.19,messaging
3,146.0,2,3,0,8428.0,2.89,messaging
3,196.33,2,3,0,18332.33,1.21,messaging
3,143.0,2,3,0,7977.0,2.86,messaging
3,198.33,2,3,0,18802.33,1.24,messaging
3,145.33,2,3,0,8322.33,2.86,messaging
3,197.67,2,3,0,18664.33,1.24,messaging
3,147.0,2,3,0,8589.0,2.86,messaging
3,281.0,2,3,0,58081.0,1.23,messaging
3,143.67,2,3,0,8060.33,2.87,messaging
3,221.0,2,3,0,25903.0,1.24,messaging
3,144.67,2,3,0,8225.33,2.83,messaging
3,197.67,2,3,0,18664.33,1.24,messaging
5,270.4,2,5,0,59366.3,0.04,messaging
3,163.67,2,3,0,12282.33,2.14,messaging
3,194.67,2,3,0,17945.33,1.04,messaging
10,283.1,2,10,0,43426.99,0.79,messaging
3,143.67,2,3,0,8062.33,2.39,messaging
5,166.2,2,5,0,5000.7,0.11,messaging
3,268.0,2,3,0,44917.0,0.44,messaging
3,143.33,2,3,0,8012.33,0.36,messaging
3,199.0,2,3,0,18981.0,4.84,messaging
3,144.67,2,3,0,8217.33,0.36,messaging
3,270.67,2,3,0,51569.33,4.87,messaging
5,250.8,2,5,0,33785.2,0.13,messaging
2,196.0,2,2,0,18.0,5.63,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,226.67,2,3,0,26302.33,0.12,messaging
2,201.0,2,2,0,50.0,8.94,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,196.33,2,3,0,18360.33,0.14,messaging
2,197.0,2,2,0,18.0,8.94,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,195.0,2,3,0,18019.0,0.14,messaging
2,192.5,2,2,0,0.5,8.88,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,196.0,2,3,0,18253.0,0.14,messaging
5,280.2,2,5,0,78459.7,0.24,messaging
3,145.0,2,3,0,8269.0,1.83,messaging
2,306.5,2,2,0,1624.5,0.91,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,144.33,2,3,0,8176.33,4.16,messaging
2,304.0,2,2,0,2178.0,0.92,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,142.33,2,3,0,7866.33,4.14,messaging
2,276.5,2,2,0,12.5,0.94,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.67,2,3,0,8072.33,4.1,messaging
2,269.0,2,2,0,18.0,0.94,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.0,2,3,0,7969.0,4.08,messaging
2,268.0,2,2,0,8.0,0.93,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.0,2,3,0,7957.0,4.11,messaging
5,328.6,2,5,0,69156.8,0.11,messaging
2,309.5,2,2,0,3280.5,0.3,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,220.0,2,3,0,37756.0,3.52,messaging
2,274.0,2,2,0,2.0,1.31,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,142.0,2,3,0,7807.0,3.55,messaging
2,272.5,2,2,0,12.5,1.32,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,142.33,2,3,0,7860.33,3.5,messaging
2,273.0,2,2,0,50.0,1.32,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.0,2,3,0,8269.0,3.53,messaging
3,194.67,2,3,0,17950.33,0.87,messaging
3,143.0,2,3,0,7957.0,3.47,messaging
1,277.0,1,1,0,0.0,0.0,messaging
2,159.5,2,2,0,28560.5,0.0,messaging
3,142.33,2,3,0,7856.33,3.49,messaging
3,194.0,2,3,0,17788.0,0.87,messaging
3,143.0,2,3,0,7969.0,3.49,messaging
3,193.0,2,3,0,17587.0,0.89,messaging
3,141.33,2,3,0,7717.33,3.47,messaging
3,197.33,2,3,0,18601.33,0.89,messaging
2,324.0,2,2,0,5000.0,0.19,messaging
3,342.67,2,3,0,116229.33,0.0,messaging
3,205.67,2,3,0,30484.33,2.05,messaging
3,219.67,2,3,0,25932.33,1.89,messaging
3,143.67,2,3,0,8080.33,2.04,messaging
3,192.33,2,3,0,17404.33,1.9,messaging
3,146.0,2,3,0,8428.0,2.01,messaging
3,194.67,2,3,0,17945.33,1.92,messaging
3,143.0,2,3,0,7959.0,1.98,messaging
3,194.0,2,3,0,17791.0,1.94,messaging
3,143.0,2,3,0,7977.0,1.99,messaging
3,193.0,2,3,0,17559.0,1.93,messaging
3,144.67,2,3,0,8225.33,1.98,messaging
3,194.33,2,3,0,17876.33,1.98,messaging
3,211.33,2,3,0,32420.33,1.94,messaging
3,193.67,2,3,0,17716.33,1.96,messaging
3,149.33,2,3,0,9029.33,1.94,messaging
3,197.33,2,3,0,18569.33,1.99,messaging
3,146.0,2,3,0,8427.0,1.94,messaging
3,194.33,2,3,0,17870.33,2.0,messaging
3,143.33,2,3,0,8044.33,1.93,messaging
3,198.67,2,3,0,18906.33,2.0,messaging
3,143.67,2,3,0,8062.33,1.9,messaging
3,197.0,2,3,0,18487.0,2.03,messaging
3,139.33,2,3,0,7425.33,1.89,messaging
3,196.0,2,3,0,18261.0,2.03,messaging
3,141.0,2,3,0,7657.0,1.88,messaging
5,388.8,2,5,0,87646.7,1.03,messaging
3,232.33,2,3,0,28050.33,0.57,messaging
3,201.33,2,3,0,27621.33,0.45,messaging
2,274.5,2,2,0,4.5,0.38,messaging
3,196.33,2,3,0,18486.33,0.0,messaging
3,173.33,2,3,0,14933.33,5.24,messaging
2,319.5,2,2,0,3444.5,0.19,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,142.33,2,3,0,7856.33,6.05,messaging
2,275.0,2,2,0,32.0,0.19,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,147.33,2,3,0,8656.33,6.09,messaging
2,279.0,2,2,0,0.0,0.18,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,142.0,2,3,0,7807.0,6.08,messaging
2,277.0,2,2,0,18.0,0.18,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.67,2,3,0,8374.33,6.11,messaging
2,267.5,2,2,0,24.5,0.19,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,141.67,2,3,0,7752.33,6.08,messaging
2,274.0,2,2,0,0.0,0.19,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,144.0,2,3,0,8113.0,6.07,messaging
2,268.5,2,2,0,0.5,0.19,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,142.67,2,3,0,7906.33,6.06,messaging
2,268.0,2,2,0,2.0,0.19,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.33,2,3,0,8321.33,6.0,messaging
2,357.5,2,2,0,12960.5,0.21,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,150.0,2,3,0,9139.0,5.94,messaging
2,276.0,2,2,0,50.0,0.2,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,228.33,2,3,0,41854.33,5.98,messaging
3,250.0,2,3,0,33804.0,0.13,messaging
8,272.12,2,8,0,43442.12,2.24,messaging
3,197.0,2,3,0,18493.0,0.15,messaging
3,146.33,2,3,0,8522.33,5.5,messaging
3,254.0,2,3,0,41071.0,0.2,messaging
3,143.67,2,3,0,8080.33,5.54,messaging
3,193.33,2,3,0,17637.33,0.21,messaging
2,209.5,2,2,0,264.5,0.51,messaging
3,370.33,2,3,0,199146.33,0.0,messaging
3,163.0,2,3,0,12537.0,0.03,messaging
3,200.0,2,3,0,19225.0,3.92,messaging
3,146.0,2,3,0,8508.0,0.66,messaging
3,279.67,2,3,0,55962.33,3.95,messaging
3,170.67,2,3,0,14486.33,0.65,messaging
3,262.33,2,3,0,38556.33,3.98,messaging
3,208.0,2,3,0,30384.0,0.65,messaging
2,276.5,2,2,0,12.5,6.12,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.0,2,3,0,8269.0,0.63,messaging
2,273.0,2,2,0,8.0,6.17,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,142.67,2,3,0,7921.33,0.62,messaging
2,367.0,2,2,0,16562.0,6.21,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,141.0,2,3,0,7657.0,0.61,messaging
2,270.0,2,2,0,98.0,6.26,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.33,2,3,0,8009.33,0.59,messaging
3,197.0,2,3,0,18489.0,4.16,messaging
3,145.33,2,3,0,8325.33,0.57,messaging
5,304.0,2,5,0,47220.5,1.39,messaging
2,271.5,2,2,0,0.5,1.16,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,146.33,2,3,0,8482.33,0.12,messaging
4,274.0,2,4,0,21430.0,0.06,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,192.5,2,2,0,0.5,0.45,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,320.5,2,2,0,2380.5,3.66,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,200.5,2,2,0,4.5,2.42,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,351.5,2,2,0,11100.5,3.65,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,192.0,2,2,0,72.0,2.4,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,270.5,2,2,0,0.5,3.62,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,195.5,2,2,0,12.5,2.38,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,271.5,2,2,0,24.5,3.68,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,194.0,2,2,0,50.0,2.39,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,271.5,2,2,0,12.5,3.69,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,197.0,2,2,0,32.0,2.37,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,274.0,2,2,0,8.0,3.65,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,196.0,2,2,0,18.0,2.41,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,304.0,2,3,0,30799.0,2.4,messaging
4,276.0,2,4,0,36664.67,0.0,messaging
3,144.33,2,3,0,8166.33,0.04,messaging
5,343.4,2,5,0,51929.8,0.64,messaging
3,144.67,2,3,0,8241.33,3.03,messaging
3,214.67,2,3,0,23457.33,0.54,messaging
3,145.67,2,3,0,8374.33,4.28,messaging
3,221.0,2,3,0,26293.0,0.55,messaging
3,142.67,2,3,0,7905.33,4.27,messaging
3,194.67,2,3,0,17977.33,0.53,messaging
3,143.33,2,3,0,8033.33,4.27,messaging
3,196.33,2,3,0,18336.33,0.54,messaging
3,143.0,2,3,0,7959.0,4.23,messaging
5,322.6,2,5,0,63669.3,0.0,messaging
3,202.67,2,3,0,20374.33,0.17,messaging
3,143.33,2,3,0,8024.33,5.15,messaging
5,271.4,2,5,0,32050.3,0.0,messaging
3,194.33,2,3,0,17866.33,0.17,messaging
2,197.0,2,2,0,0.0,1.12,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,273.0,2,3,0,55237.0,3.77,messaging
2,196.5,2,2,0,12.5,1.1,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,205.0,2,3,0,20551.0,3.84,messaging
2,198.0,2,2,0,32.0,1.1,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,380.0,2,2,0,22050.0,5.89,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,195.0,2,2,0,2.0,1.08,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,277.0,2,2,0,2.0,5.95,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,197.0,2,2,0,8.0,1.05,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,272.5,2,2,0,40.5,5.98,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,189.0,2,2,0,8.0,1.03,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,353.2,2,5,0,78862.7,0.51,messaging
2,290.5,2,2,0,312.5,0.48,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,325.0,2,2,0,35378.0,2.39,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,273.5,2,2,0,84.5,3.64,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,196.5,2,2,0,0.5,2.41,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,274.5,2,2,0,24.5,3.65,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,199.5,2,2,0,4.5,2.39,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,281.0,2,2,0,72.0,3.64,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,210.0,2,2,0,338.0,0.45,messaging
3,265.67,2,3,0,68994.33,0.0,messaging
3,164.33,2,3,0,12586.33,0.34,messaging
2,274.0,2,2,0,32.0,4.09,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,147.0,2,3,0,8587.0,1.34,messaging
1,275.0,1,1,0,0.0,0.0,messaging
2,153.0,2,2,0,25538.0,0.0,messaging
3,145.67,2,3,0,8404.33,1.33,messaging
3,197.67,2,3,0,18646.33,2.7,messaging
3,145.67,2,3,0,8386.33,1.33,messaging
3,197.0,2,3,0,18517.0,2.75,messaging
3,143.67,2,3,0,8062.33,1.3,messaging
3,198.33,2,3,0,18802.33,2.75,messaging
3,149.0,2,3,0,8913.0,1.31,messaging
3,192.33,2,3,0,17410.33,2.75,messaging
3,143.33,2,3,0,8024.33,1.31,messaging
3,197.33,2,3,0,18566.33,2.79,messaging
3,142.0,2,3,0,7807.0,1.29,messaging
3,194.33,2,3,0,17866.33,2.8,messaging
3,145.0,2,3,0,8289.0,1.27,messaging
5,387.6,2,5,0,80844.8,0.43,messaging
5,269.8,2,5,0,25768.7,1.02,messaging
3,314.33,2,3,0,118694.33,0.0,messaging
3,142.33,2,3,0,7856.33,0.03,messaging
3,218.0,2,3,0,24787.0,6.25,messaging
3,145.0,2,3,0,8275.0,0.09,messaging
3,207.0,2,3,0,21049.0,6.24,messaging
3,141.33,2,3,0,7702.33,0.09,messaging
3,193.33,2,3,0,17637.33,6.28,messaging
3,170.0,2,3,0,14196.0,0.09,messaging
5,262.2,2,5,0,40710.2,2.73,messaging
3,199.33,2,3,0,19056.33,0.11,messaging
3,147.33,2,3,0,8644.33,3.05,messaging
3,272.33,2,3,0,51404.33,1.12,messaging
3,144.33,2,3,0,8166.33,3.01,messaging
3,219.33,2,3,0,25564.33,1.13,messaging
3,142.33,2,3,0,7854.33,2.99,messaging
3,245.0,2,3,0,36211.0,1.17,messaging
3,144.0,2,3,0,8128.0,2.95,messaging
3,196.0,2,3,0,18261.0,1.18,messaging
4,400.25,2,4,0,55479.58,0.97,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,338.33,2,3,0,68914.33,0.25,messaging
3,200.67,2,3,0,19360.33,1.15,messaging
3,145.0,2,3,0,8275.0,3.02,messaging
3,217.33,2,3,0,25106.33,1.13,messaging
3,145.33,2,3,0,8330.33,2.99,messaging
3,192.67,2,3,0,17481.33,1.13,messaging
3,143.0,2,3,0,7969.0,2.99,messaging
3,196.67,2,3,0,18409.33,1.13,messaging
3,145.0,2,3,0,8269.0,3.02,messaging
3,199.0,2,3,0,18967.0,1.12,messaging
3,144.0,2,3,0,8116.0,3.03,messaging
3,194.67,2,3,0,17945.33,1.12,messaging
3,144.33,2,3,0,8164.33,3.02,messaging
3,194.0,2,3,0,17791.0,1.11,messaging
3,144.33,2,3,0,8176.33,3.01,messaging
3,196.33,2,3,0,18332.33,1.13,messaging
3,143.67,2,3,0,8090.33,3.01,messaging
3,193.0,2,3,0,17557.0,1.15,messaging
3,144.67,2,3,0,8225.33,2.99,messaging
3,197.33,2,3,0,18569.33,1.16,messaging
3,145.0,2,3,0,8275.0,2.94,messaging
3,195.0,2,3,0,18019.0,1.17,messaging
3,142.0,2,3,0,7807.0,2.94,messaging
3,198.0,2,3,0,18748.0,1.18,messaging
3,143.33,2,3,0,8009.33,2.94,messaging
3,199.0,2,3,0,18973.0,1.19,messaging
3,142.0,2,3,0,7803.0,2.93,messaging
3,195.0,2,3,0,18021.0,1.21,messaging
3,145.33,2,3,0,8322.33,2.88,messaging
3,196.67,2,3,0,18417.33,1.23,messaging
3,143.67,2,3,0,8060.33,2.86,messaging
3,195.0,2,3,0,18019.0,1.24,messaging
3,145.67,2,3,0,8376.33,2.86,messaging
2,276.5,2,2,0,0.5,1.95,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.0,2,3,0,7999.0,2.8,messaging
2,269.5,2,2,0,12.5,1.96,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.33,2,3,0,8009.33,2.79,messaging
2,271.0,2,2,0,50.0,1.95,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.33,2,3,0,8322.33,2.83,messaging
2,273.0,2,2,0,8.0,1.94,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,141.0,2,3,0,7657.0,2.81,messaging
2,272.0,2,2,0,72.0,1.95,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.33,2,3,0,8322.33,2.81,messaging
3,195.33,2,3,0,18105.33,1.25,messaging
3,146.0,2,3,0,8428.0,2.84,messaging
2,269.5,2,2,0,12.5,1.93,messaging
1,40.0,1,1,0,0.0,0.0,messaging
6,292.67,2,6,0,49632.27,1.42,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,408.0,2,5,0,111779.5,0.13,messaging
3,209.0,2,3,0,29793.0,0.14,messaging
3,223.33,2,3,0,26297.33,0.01,messaging
3,143.0,2,3,0,7963.0,7.24,messaging
3,197.0,2,3,0,18489.0,0.01,messaging
3,145.67,2,3,0,8374.33,7.24,messaging
3,194.33,2,3,0,17866.33,0.01,messaging
3,146.0,2,3,0,8428.0,7.29,messaging
3,193.33,2,3,0,17637.33,0.01,messaging
3,146.67,2,3,0,8533.33,7.3,messaging
3,220.0,2,3,0,25324.0,0.01,messaging
3,143.67,2,3,0,8062.33,7.27,messaging
3,197.33,2,3,0,18566.33,0.01,messaging
3,146.33,2,3,0,8480.33,7.22,messaging
3,193.33,2,3,0,17634.33,0.01,messaging
3,146.33,2,3,0,8482.33,7.27,messaging
3,192.0,2,3,0,17353.0,0.01,messaging
3,141.33,2,3,0,7702.33,7.25,messaging
3,195.0,2,3,0,18025.0,0.01,messaging
5,280.6,2,5,0,72958.8,0.5,messaging
5,383.6,2,5,0,77647.3,0.03,messaging
19,337.95,2,19,0,168297.72,0.14,messaging
3,211.33,2,3,0,22692.33,0.64,messaging
3,168.0,2,3,0,12913.0,0.07,messaging
3,213.67,2,3,0,23490.33,6.42,messaging
3,201.33,2,3,0,27090.33,0.07,messaging
5,97.6,2,5,0,1036.8,2.78,messaging
3,269.33,2,3,0,51326.33,0.15,messaging
3,145.33,2,3,0,8322.33,0.07,messaging
3,207.33,2,3,0,21225.33,6.48,messaging
3,142.33,2,3,0,7896.33,0.07,messaging
3,195.67,2,3,0,18194.33,6.5,messaging
3,142.33,2,3,0,7856.33,0.06,messaging
3,197.0,2,3,0,18489.0,6.51,messaging
3,143.67,2,3,0,8102.33,0.06,messaging
2,272.5,2,2,0,4.5,9.98,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,142.0,2,3,0,7812.0,0.05,messaging
5,250.6,2,5,0,44910.3,1.52,messaging
2,275.0,2,2,0,8.0,1.3,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,166.0,2,3,0,12996.0,3.21,messaging
2,476.5,2,2,0,24.5,1.57,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,140.33,2,3,0,7552.33,3.23,messaging
2,302.5,2,2,0,1404.5,1.56,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,310.0,2,5,0,52304.0,0.05,messaging
3,191.67,2,3,0,17252.33,0.15,messaging
3,243.0,2,3,0,51787.0,1.05,messaging
3,194.67,2,3,0,17941.33,3.18,messaging
3,145.33,2,3,0,8337.33,1.04,messaging
3,218.67,2,3,0,25541.33,3.21,messaging
3,144.67,2,3,0,8216.33,1.03,messaging
3,193.33,2,3,0,17649.33,3.22,messaging
3,145.67,2,3,0,8386.33,1.01,messaging
3,196.0,2,3,0,18253.0,3.2,messaging
3,144.33,2,3,0,8184.33,1.01,messaging
3,194.33,2,3,0,17884.33,3.21,messaging
5,258.2,2,5,0,47764.2,0.19,messaging
3,161.67,2,3,0,12158.33,0.88,messaging
3,217.0,2,3,0,24199.0,1.56,messaging
3,147.0,2,3,0,8587.0,2.4,messaging
3,196.67,2,3,0,18433.33,1.55,messaging
3,144.67,2,3,0,8232.33,2.4,messaging
3,192.0,2,3,0,17328.0,1.55,messaging
3,145.0,2,3,0,8271.0,2.43,messaging
3,192.0,2,3,0,17328.0,1.57,messaging
5,430.2,2,5,0,77217.7,0.03,messaging
6,227.33,2,6,0,30421.47,0.76,messaging
6,182.67,2,6,0,14840.67,3.96,messaging
6,169.83,2,6,0,11214.97,3.97,messaging
6,169.5,2,6,0,11397.1,3.98,messaging
6,168.83,2,6,0,11263.37,3.97,messaging
5,310.0,2,5,0,54713.5,2.35,messaging
3,191.0,2,3,0,23263.0,0.6,messaging
3,223.0,2,3,0,27373.0,2.81,messaging
3,196.33,2,3,0,24492.33,1.25,messaging
3,196.67,2,3,0,18424.33,2.84,messaging
3,148.0,2,3,0,8752.0,1.24,messaging
3,194.33,2,3,0,17870.33,2.87,messaging
3,143.0,2,3,0,7977.0,1.23,messaging
3,197.33,2,3,0,18566.33,2.89,messaging
3,147.33,2,3,0,8656.33,1.22,messaging
3,277.33,2,3,0,57374.33,2.9,messaging
3,141.67,2,3,0,7752.33,1.19,messaging
8,264.0,2,8,0,65772.86,1.1,messaging
3,141.33,2,3,0,7705.33,2.51,messaging
3,210.0,2,3,0,21900.0,1.38,messaging
3,163.0,2,3,0,12277.0,2.65,messaging
3,203.33,2,3,0,20108.33,1.4,messaging
3,213.67,2,3,0,602.33,1.04,messaging
2,118.5,2,2,0,12324.5,0.0,messaging
3,143.67,2,3,0,8066.33,0.04,messaging
3,199.67,2,3,0,19120.33,2.32,messaging
3,145.67,2,3,0,8374.33,1.63,messaging
3,193.67,2,3,0,17712.33,2.35,messaging
5,310.4,2,5,0,58282.8,0.07,messaging
3,194.67,2,3,0,17977.33,0.05,messaging
3,243.67,2,3,0,54062.33,0.37,messaging
3,193.33,2,3,0,17634.33,4.8,messaging
3,143.0,2,3,0,7977.0,0.37,messaging
3,194.33,2,3,0,17866.33,4.79,messaging
3,144.33,2,3,0,8176.33,0.36,messaging
3,220.67,2,3,0,26244.33,4.81,messaging
5,260.0,2,5,0,55066.5,0.18,messaging
3,198.33,2,3,0,18804.33,4.97,messaging
3,152.0,2,3,0,9508.0,0.32,messaging
7,339.57,2,7,0,52300.29,2.13,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,222.67,2,3,0,38250.33,0.23,messaging
3,225.67,2,3,0,28404.33,0.27,messaging
3,145.67,2,3,0,8376.33,5.22,messaging
3,195.67,2,3,0,18186.33,0.27,messaging
3,145.33,2,3,0,8325.33,5.17,messaging
3,196.33,2,3,0,18330.33,0.27,messaging
3,143.33,2,3,0,8009.33,5.21,messaging
3,196.0,2,3,0,18256.0,0.28,messaging
3,145.33,2,3,0,8322.33,5.18,messaging
3,195.33,2,3,0,18097.33,0.28,messaging
3,145.33,2,3,0,8330.33,5.16,messaging
3,198.0,2,3,0,18727.0,0.28,messaging
3,145.33,2,3,0,8325.33,5.13,messaging
